id,sus_id,country_id,country_other,station_name,short_sample_code,sample_code,provider_code,national_code,code_ec_wise,code_ec_other,code_other,specific_locations,longitude_decimal,latitude_decimal,dpc_id,altitude,dpr_id,dpr_other,ds_passive_sampling_stretch,ds_stretch_start_and_end,ds_longitude_start_point_decimal,ds_latitude_start_point_decimal,ds_longitude_end_point_decimal,ds_latitude_end_point_decimal,ds_dpc_id,ds_altitude,ds_dpr_id,ds_dpr_other,matrix_id,matrix_other,type_sampling_id,type_sampling_other,passive_sampler_id,passive_sampler_other,sampler_type_id,sampler_type_other,sampler_mass,sampler_surface_area,date_sampling_start_day,date_sampling_start_month,date_sampling_start_year,exposure_time_days,exposure_time_hours,date_of_analysis,time_of_analysis,name,basin_name_id,basin_name_other,dts_id,dts_other,dtm_id,dtm_other,dic_id,concentration_value,unit,title_of_project,ph,temperature,spm_conc,salinity,doc,hardness,o2_1,o2_2,bod5,h2s,p_po4,n_no2,tss,p_total,n_no3,n_total,remark_1,remark_2,am_id,org_id,orig_compound,orig_cas_no,p_determinand_id,p_a_exposure_time,p_a_cruise_dates,p_a_river_km,p_a_sampler_sheets_disks_nr,p_a_sample_code
3581,10276,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",8,"",1,,0.08,45.8,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,268.267,pg/sampler,,,,,,,,,,,,,,,,,,"",,3203,1,PFBS,59933-66-3,"",27,27.6.-24.7.,"","",16/4596-98
3582,10279,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",8,"",1,,0.08,45.8,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,862,pg/sampler,,,,,,,,,,,,,,,,,,"",,3204,1,PFHxS,355-46-4,"",27,27.6.-24.7.,"","",16/4596-98
3583,11291,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",8,"",1,,0.08,45.8,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,143.4,pg/sampler,,,,,,,,,,,,,,,,,,"",,3205,1,PFHpS,375-92-8,"",27,27.6.-24.7.,"","",16/4596-98
3584,73864,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",8,"",1,,0.08,45.8,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,2784.67,pg/sampler,,,,,,,,,,,,,,,,,,"",,3206,1,PFOS,45298-90-6,"",27,27.6.-24.7.,"","",16/4596-98
3585,11418,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",8,"",1,,0.08,45.8,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,61.0667,pg/sampler,,,,,,,,,,,,,,,,,,"",,3207,1,PFDS,335-77-3,"",27,27.6.-24.7.,"","",16/4596-98
3586,10967,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",8,"",1,,0.08,45.8,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,56.6667,pg/sampler,,,,,,,,,,,,,,,,,,"",,3210,1,FOSA,754-91-6,"",27,27.6.-24.7.,"","",16/4596-98
3587,10968,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",8,"",1,,0.08,45.8,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3208,1,MeFOSA,31506-32-8,"",27,27.6.-24.7.,"","",16/4596-98
3588,371,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",8,"",1,,0.08,45.8,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3209,1,EtFOSA,4151-50-2,"",27,27.6.-24.7.,"","",16/4596-98
3589,11320,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",8,"",1,,0.08,45.8,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3211,1,MeFOSE,24448-09-7,"",27,27.6.-24.7.,"","",16/4596-98
3590,11323,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",8,"",1,,0.08,45.8,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3212,1,EtFOSE,1691-99-2,"",27,27.6.-24.7.,"","",16/4596-98
3591,364,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3192,1,PFBA,375-22-4,"",-,-,"","",16/4600
3592,1703,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,182.8,pg/sampler,,,,,,,,,,,,,,,,,,"",,3193,1,PFPA,422-64-0,"",-,-,"","",16/4600
3593,366,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,230,pg/sampler,,,,,,,,,,,,,,,,,,"",,3194,1,PFHxA,307-24-4,"",-,-,"","",16/4600
3594,367,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,136.6,pg/sampler,,,,,,,,,,,,,,,,,,"",,3195,1,PFHpA,1546-95-8,"",-,-,"","",16/4600
3595,9389,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,1516,pg/sampler,,,,,,,,,,,,,,,,,,"",,3196,1,PFOA,335-67-1,"",-,-,"","",16/4600
3596,368,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,161.4,pg/sampler,,,,,,,,,,,,,,,,,,"",,3197,1,PFNA,375-95-1,"",-,-,"","",16/4600
3597,369,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3198,1,PFDA,335-76-2,"",-,-,"","",16/4600
3598,370,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3199,1,PFUnDA,2058-94-8,"",-,-,"","",16/4600
3599,9617,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,230,pg/sampler,,,,,,,,,,,,,,,,,,"",,3200,1,PFDoDA,307-55-1,"",-,-,"","",16/4600
3600,11270,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,129,pg/sampler,,,,,,,,,,,,,,,,,,"",,3201,1,PFTrDA,72629-94-8,"",-,-,"","",16/4600
3601,11273,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,146.2,pg/sampler,,,,,,,,,,,,,,,,,,"",,3202,1,PFTeDA, 376-06-7,"",-,-,"","",16/4600
3602,10276,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,163.4,pg/sampler,,,,,,,,,,,,,,,,,,"",,3203,1,PFBS,59933-66-3,"",-,-,"","",16/4600
3603,10279,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,162.4,pg/sampler,,,,,,,,,,,,,,,,,,"",,3204,1,PFHxS,355-46-4,"",-,-,"","",16/4600
3604,11291,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,17.68,pg/sampler,,,,,,,,,,,,,,,,,,"",,3205,1,PFHpS,375-92-8,"",-,-,"","",16/4600
3605,73864,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,232,pg/sampler,,,,,,,,,,,,,,,,,,"",,3206,1,PFOS,45298-90-6,"",-,-,"","",16/4600
3606,11418,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3207,1,PFDS,335-77-3,"",-,-,"","",16/4600
3607,10967,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,1,226,pg/sampler,,,,,,,,,,,,,,,,,,"",,3210,1,FOSA,754-91-6,"",-,-,"","",16/4600
3608,10968,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3208,1,MeFOSA,31506-32-8,"",-,-,"","",16/4600
3609,371,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3209,1,EtFOSA,4151-50-2,"",-,-,"","",16/4600
3610,11320,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3211,1,MeFOSE,24448-09-7,"",-,-,"","",16/4600
3611,11323,YY,,,,,,,,,,,,,,,0,,FB Ukraine Empore,Field blank Ukraine,,,,,0,,0,,5,"",0,"",6,"",2,,0.36,34.6,0,0,2016,0,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3212,1,EtFOSE,1691-99-2,"",-,-,"","",16/4600
3612,364,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3192,1,PFBA,375-22-4,"",32,9.6.-11.7.,"","",16/4601-4603
3613,1703,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,612,pg/sampler,,,,,,,,,,,,,,,,,,"",,3193,1,PFPA,422-64-0,"",32,9.6.-11.7.,"","",16/4601-4603
3614,366,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,576,pg/sampler,,,,,,,,,,,,,,,,,,"",,3194,1,PFHxA,307-24-4,"",32,9.6.-11.7.,"","",16/4601-4603
3615,367,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,1049.33,pg/sampler,,,,,,,,,,,,,,,,,,"",,3195,1,PFHpA,1546-95-8,"",32,9.6.-11.7.,"","",16/4601-4603
3616,9389,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,7126.67,pg/sampler,,,,,,,,,,,,,,,,,,"",,3196,1,PFOA,335-67-1,"",32,9.6.-11.7.,"","",16/4601-4603
3617,368,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,1525.33,pg/sampler,,,,,,,,,,,,,,,,,,"",,3197,1,PFNA,375-95-1,"",32,9.6.-11.7.,"","",16/4601-4603
3618,369,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,731.333,pg/sampler,,,,,,,,,,,,,,,,,,"",,3198,1,PFDA,335-76-2,"",32,9.6.-11.7.,"","",16/4601-4603
3619,370,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3199,1,PFUnDA,2058-94-8,"",32,9.6.-11.7.,"","",16/4601-4603
3620,9617,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,299.533,pg/sampler,,,,,,,,,,,,,,,,,,"",,3200,1,PFDoDA,307-55-1,"",32,9.6.-11.7.,"","",16/4601-4603
3621,11270,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,430,pg/sampler,,,,,,,,,,,,,,,,,,"",,3201,1,PFTrDA,72629-94-8,"",32,9.6.-11.7.,"","",16/4601-4603
3622,11273,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,145.267,pg/sampler,,,,,,,,,,,,,,,,,,"",,3202,1,PFTeDA, 376-06-7,"",32,9.6.-11.7.,"","",16/4601-4603
3623,10276,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,164.933,pg/sampler,,,,,,,,,,,,,,,,,,"",,3203,1,PFBS,59933-66-3,"",32,9.6.-11.7.,"","",16/4601-4603
3624,10279,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,898,pg/sampler,,,,,,,,,,,,,,,,,,"",,3204,1,PFHxS,355-46-4,"",32,9.6.-11.7.,"","",16/4601-4603
3625,11291,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,254.733,pg/sampler,,,,,,,,,,,,,,,,,,"",,3205,1,PFHpS,375-92-8,"",32,9.6.-11.7.,"","",16/4601-4603
3626,73864,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,3580,pg/sampler,,,,,,,,,,,,,,,,,,"",,3206,1,PFOS,45298-90-6,"",32,9.6.-11.7.,"","",16/4601-4603
3627,11418,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,396.667,pg/sampler,,,,,,,,,,,,,,,,,,"",,3207,1,PFDS,335-77-3,"",32,9.6.-11.7.,"","",16/4601-4603
3628,10967,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,1,112.333,pg/sampler,,,,,,,,,,,,,,,,,,"",,3210,1,FOSA,754-91-6,"",32,9.6.-11.7.,"","",16/4601-4603
3629,10968,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3208,1,MeFOSA,31506-32-8,"",32,9.6.-11.7.,"","",16/4601-4603
3630,371,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3209,1,EtFOSA,4151-50-2,"",32,9.6.-11.7.,"","",16/4601-4603
3631,11320,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3211,1,MeFOSE,24448-09-7,"",32,9.6.-11.7.,"","",16/4601-4603
3632,11323,YY,,,,,,,,,,,,,,,0,,Ukraine Site1a,Odessa,,,,,0,,0,,5,"",0,"",6,"",1,,0.55,34.6,9,6,2016,3,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3212,1,EtFOSE,1691-99-2,"",32,9.6.-11.7.,"","",16/4601-4603
3633,364,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,1633.33,pg/sampler,,,,,,,,,,,,,,,,,,"",,3192,1,PFBA,375-22-4,"",27,27.6.-24.7.,"","",16/4604-4606
3634,1703,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,452,pg/sampler,,,,,,,,,,,,,,,,,,"",,3193,1,PFPA,422-64-0,"",27,27.6.-24.7.,"","",16/4604-4606
3635,366,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,3953.33,pg/sampler,,,,,,,,,,,,,,,,,,"",,3194,1,PFHxA,307-24-4,"",27,27.6.-24.7.,"","",16/4604-4606
3636,367,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,820,pg/sampler,,,,,,,,,,,,,,,,,,"",,3195,1,PFHpA,1546-95-8,"",27,27.6.-24.7.,"","",16/4604-4606
3637,9389,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,6593.33,pg/sampler,,,,,,,,,,,,,,,,,,"",,3196,1,PFOA,335-67-1,"",27,27.6.-24.7.,"","",16/4604-4606
3638,368,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,1152,pg/sampler,,,,,,,,,,,,,,,,,,"",,3197,1,PFNA,375-95-1,"",27,27.6.-24.7.,"","",16/4604-4606
3639,369,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,301.333,pg/sampler,,,,,,,,,,,,,,,,,,"",,3198,1,PFDA,335-76-2,"",27,27.6.-24.7.,"","",16/4604-4606
3640,370,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3199,1,PFUnDA,2058-94-8,"",27,27.6.-24.7.,"","",16/4604-4606
3641,9617,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,172.733,pg/sampler,,,,,,,,,,,,,,,,,,"",,3200,1,PFDoDA,307-55-1,"",27,27.6.-24.7.,"","",16/4604-4606
3642,11270,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,146.4,pg/sampler,,,,,,,,,,,,,,,,,,"",,3201,1,PFTrDA,72629-94-8,"",27,27.6.-24.7.,"","",16/4604-4606
3643,11273,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,153.8,pg/sampler,,,,,,,,,,,,,,,,,,"",,3202,1,PFTeDA, 376-06-7,"",27,27.6.-24.7.,"","",16/4604-4606
3644,10276,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,217.467,pg/sampler,,,,,,,,,,,,,,,,,,"",,3203,1,PFBS,59933-66-3,"",27,27.6.-24.7.,"","",16/4604-4606
3645,10279,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,1068,pg/sampler,,,,,,,,,,,,,,,,,,"",,3204,1,PFHxS,355-46-4,"",27,27.6.-24.7.,"","",16/4604-4606
3646,11291,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,1773.33,pg/sampler,,,,,,,,,,,,,,,,,,"",,3205,1,PFHpS,375-92-8,"",27,27.6.-24.7.,"","",16/4604-4606
3647,73864,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,6733.33,pg/sampler,,,,,,,,,,,,,,,,,,"",,3206,1,PFOS,45298-90-6,"",27,27.6.-24.7.,"","",16/4604-4606
3648,11418,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,142.2,pg/sampler,,,,,,,,,,,,,,,,,,"",,3207,1,PFDS,335-77-3,"",27,27.6.-24.7.,"","",16/4604-4606
3649,10967,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,56.8,pg/sampler,,,,,,,,,,,,,,,,,,"",,3210,1,FOSA,754-91-6,"",27,27.6.-24.7.,"","",16/4604-4606
3650,10968,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3208,1,MeFOSA,31506-32-8,"",27,27.6.-24.7.,"","",16/4604-4606
3651,371,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3209,1,EtFOSA,4151-50-2,"",27,27.6.-24.7.,"","",16/4604-4606
3652,11320,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,3,0,pg/sampler,,,,,,,,,,,,,,,,,,"",,3211,1,MeFOSE,24448-09-7,"",27,27.6.-24.7.,"","",16/4604-4606
3653,11323,YY,,,,,,,,,,,,,,,0,,Ukraine Site 2a,Ostrov Zmejnyj,,,,,0,,0,,5,"",0,"",6,"",1,,0.68,34.6,27,6,2016,28,"",0000-00-00,00:00:00,,0,,,,,,1,150.867,pg/sampler,,,,,,,,,,,,,,,,,,"",,3212,1,EtFOSE,1691-99-2,"",27,27.6.-24.7.,"","",16/4604-4606
